"x","density","case_label","p0","gamma","mu","sigma","facet"
-6.22,0.0261056090059619,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-6.2,0.0261855528805368,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-6.18,0.0262657415692848,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-6.16,0.0263461758219066,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-6.14,0.0264268563903988,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-6.12,0.0265077840290607,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-6.1,0.0265889594945016,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-6.08,0.0266703835456479,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-6.06,0.0267520569437498,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-6.04,0.0268339804523891,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-6.02,0.0269161548374854,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-6,0.0269985808673044,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.98,0.0270812593124639,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.96,0.027164190945942,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.94,0.0272473765430838,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.92,0.0273308168816087,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.9,0.0274145127416177,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.88,0.0274984649056009,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.86,0.0275826741584443,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.84,0.0276671412874379,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.82,0.0277518670822824,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.8,0.0278368523350968,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.78,0.0279220978404259,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.76,0.0280076043952476,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.74,0.0280933727989806,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.72,0.0281794038534913,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.7,0.028265698363102,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.68,0.0283522571345981,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.66,0.0284390809772353,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.64,0.028526170702748,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.62,0.0286135271253559,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.6,0.0287011510617726,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.58,0.0287890433312122,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.56,0.0288772047553979,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.54,0.0289656361585693,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.52,0.0290543383674897,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.5,0.0291433122114547,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.48,0.0292325585222992,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.46,0.0293220781344054,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.44,0.0294118718847108,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.42,0.0295019406127159,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.4,0.0295922851604918,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.38,0.0296829063726886,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.36,0.0297738050965427,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.34,0.0298649821818853,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.32,0.0299564384811497,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.3,0.0300481748493801,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.28,0.0301401921442386,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.26,0.0302324912260142,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.24,0.0303250729576301,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.22,0.0304179382046521,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.2,0.0305110878352968,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.18,0.0306045227204394,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.16,0.030698243733622,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.14,0.0307922517510619,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.12,0.0308865476516595,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.1,0.0309811323170067,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.08,0.0310760066313954,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.06,0.0311711714818251,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.04,0.0312666277580119,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5.02,0.0313623763523962,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-5,0.0314584181601515,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.98,0.0315547540791927,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.96,0.0316513850101843,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.94,0.031748311856549,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.92,0.0318455355244759,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.9,0.0319430569229293,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.88,0.032040876963657,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.86,0.032138996561199,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.84,0.0322374166328956,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.82,0.0323361380988967,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.8,0.0324351618821697,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.78,0.0325344889085084,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.76,0.032634120106542,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.74,0.0327340564077432,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.72,0.0328342987464372,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.7,0.0329348480598104,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.68,0.0330357052879194,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.66,0.0331368713736992,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.64,0.0332383472629726,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.62,0.0333401339044588,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.6,0.0334422322497822,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.58,0.0335446432534815,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.56,0.0336473678730183,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.54,0.0337504070687866,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.52,0.0338537618041212,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.5,0.033957433045307,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.48,0.0340614217615878,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.46,0.0341657289251759,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.44,0.0342703555112605,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.42,0.0343753024980174,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.4,0.0344805708666178,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.38,0.0345861616012374,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.36,0.034692075689066,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.34,0.0347983141203164,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.32,0.0349048778882338,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.3,0.0350117679891049,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.28,0.0351189854222675,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.26,0.0352265311901197,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.24,0.0353344062981292,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.22,0.0354426117548428,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.2,0.0355511485718958,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.18,0.0356600177640214,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.16,0.0357692203490603,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.14,0.0358787573479701,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.12,0.0359886297848351,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.1,0.0360988386868755,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.08,0.0362093850844571,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.06,0.0363202700111012,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.04,0.0364314945034941,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4.02,0.0365430596014965,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-4,0.0366549663481538,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.98,0.0367672157897054,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.96,0.0368798089755947,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.94,0.0369927469584787,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.92,0.0371060307942381,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.9,0.0372196615419869,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.88,0.0373336402640828,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.86,0.0374479680261363,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.84,0.0375626458970216,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.82,0.0376776749488857,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.8,0.0377930562571594,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.78,0.0379087909005663,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.76,0.0380248799611336,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.74,0.0381413245242022,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.72,0.0382581256784365,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.7,0.0383752845158346,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.68,0.0384928021317388,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.66,0.0386106796248459,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.64,0.038728918097217,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.62,0.038847518654288,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.6,0.0389664824048803,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.58,0.0390858104612106,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.56,0.0392055039389018,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.54,0.039325563956993,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.52,0.0394459916379502,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.5,0.039566788107677,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.48,0.0396879544955245,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.46,0.0398094919343025,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.44,0.0399314015602898,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.42,0.0400536845132447,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.4,0.0401763419364161,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.38,0.0402993749765535,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.36,0.0404227847839186,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.34,0.0405465725122951,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.32,0.0406707393190003,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.3,0.0407952863648955,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.28,0.0409202148143968,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.26,0.0410455258354863,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.24,0.0411712205997227,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.22,0.0412973002822526,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.2,0.041423766061821,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.18,0.0415506191207827,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.16,0.0416778606451135,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.14,0.0418054918244207,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.12,0.0419335138519547,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.1,0.0420619279246201,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.08,0.0421907352429867,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.06,0.0423199370113009,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.04,0.0424495344374968,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3.02,0.0425795287332077,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-3,0.0427099211137772,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.98,0.042840712798271,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.96,0.0429719050094874,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.94,0.0431034989739699,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.92,0.0432354959220176,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.9,0.0433678970876975,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.88,0.0435007037088556,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.86,0.0436339170271286,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.84,0.0437675382879554,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.82,0.043901568740589,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.8,0.0440360096381079,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.78,0.044170862237428,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.76,0.0443061277993143,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.74,0.0444418075883925,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.72,0.0445779028731613,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.7,0.0447144149260037,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.68,0.0448513450231992,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.66,0.0449886944449358,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.64,0.0451264644753217,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.62,0.0452646564023976,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.6,0.0454032715181485,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.58,0.045542311118516,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.56,0.04568177650341,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.54,0.0458216689767215,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.52,0.0459619898463343,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.5,0.0461027404241373,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.48,0.0462439220260369,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.46,0.0463855359719693,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.44,0.0465275835859126,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
-2.42,0.0466700661958994,"case_A",0.6,0.338102392610158,2,1.5,"case_A
p0=0.60, gamma=0.338, mu=2.00, sigma=1.50"
