"x","cdf","case_label","p0","gamma","mu","sigma","facet"
3.02,0.859267877879753,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.04666666666667,0.860184017770129,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.07333333333333,0.861096021701222,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.1,0.862003891038105,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.12666666666667,0.862907627333254,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.15333333333334,0.863807232324789,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.18,0.864702707934728,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.20666666666667,0.865594056267237,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.23333333333333,0.86648127960689,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.26,0.867364380416937,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.28666666666667,0.868243361337573,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.31333333333334,0.869118225184217,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.34,0.869988974945795,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.36666666666667,0.870855613783024,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.39333333333333,0.871718145026713,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.42,0.872576572176056,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.44666666666667,0.873430898896943,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.47333333333334,0.874281129020265,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.5,0.875127266540236,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.52666666666667,0.875969315612714,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.55333333333333,0.876807280553528,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.58,0.877641165836812,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.60666666666667,0.878470976093346,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.63333333333334,0.879296716108899,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.66,0.880118390822582,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.68666666666667,0.880936005325205,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.71333333333333,0.881749564857637,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.74,0.882559074809176,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.76666666666667,0.883364540715925,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.79333333333333,0.884165968259169,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.82,0.88496336326376,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.84666666666667,0.885756731696512,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.87333333333333,0.886546079664598,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.9,0.887331413413949,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.92666666666667,0.888112739327667,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.95333333333333,0.888890063924442,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
3.98,0.889663393856966,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.00666666666667,0.890432735910368,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.03333333333333,0.89119809700064,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.06,0.891959484173082,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.08666666666667,0.892716904600742,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.11333333333333,0.893470365582868,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.14,0.894219874543368,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.16666666666667,0.894965439029271,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.19333333333334,0.895707066709192,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.22,0.896444765371815,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.24666666666667,0.897178542924368,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.27333333333333,0.897908407391116,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.3,0.898634366911847,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.32666666666667,0.89935642974038,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.35333333333334,0.900074604243065,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.38,0.9007888988973,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.40666666666667,0.901499322290046,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.43333333333333,0.902205883116351,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.46,0.902908590177888,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.48666666666667,0.903607452381484,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.51333333333334,0.904302478737669,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.54,0.904993678359224,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.56666666666667,0.905681060459739,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.59333333333333,0.906364634352177,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.62,0.907044409447441,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.64666666666667,0.907720395252949,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.67333333333334,0.908392601371223,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.7,0.90906103749847,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.72666666666667,0.909725713423184,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.75333333333333,0.910386639024743,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.78,0.911043824272023,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.80666666666667,0.911697279222009,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.83333333333334,0.912347014018419,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.86,0.912993038890333,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.88666666666667,0.913635364150827,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.91333333333333,0.914274000195619,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.94,0.914908957501711,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.96666666666667,0.915540246626052,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
4.99333333333334,0.916167878204195,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.02,0.916791862948971,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.04666666666667,0.91741221164916,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.07333333333333,0.918028935168178,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.1,0.918642044442766,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.12666666666667,0.919251550481686,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.15333333333334,0.919857464364425,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.18,0.920459797239905,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.20666666666667,0.921058560325203,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.23333333333333,0.921653764904273,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.26,0.922245422326679,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.28666666666667,0.922833544006335,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.31333333333334,0.923418141420247,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.34,0.923999226107269,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.36666666666667,0.924576809666863,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.39333333333333,0.925150903757865,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.42,0.925721520097258,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.44666666666667,0.926288670458959,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.47333333333334,0.926852366672598,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.5,0.927412620622324,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.52666666666667,0.927969444245601,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.55333333333333,0.928522849532022,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.58,0.929072848522123,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.60666666666667,0.929619453306213,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.63333333333334,0.9301626760232,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.66,0.930702528859436,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.68666666666667,0.931239024047559,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.71333333333333,0.931772173865352,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.74,0.932301990634598,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.76666666666667,0.932828486719955,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.79333333333334,0.933351674527829,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.82,0.933871566505259,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.84666666666667,0.934388175138805,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.87333333333333,0.934901512953451,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.9,0.935411592511506,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.92666666666667,0.935918426411523,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.95333333333333,0.936422027287212,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
5.98,0.936922407806379,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.00666666666667,0.937419580669851,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.03333333333333,0.937913558610423,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.06,0.938404354391815,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.08666666666667,0.938891980807619,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.11333333333333,0.939376450680275,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.14,0.939857776860038,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.16666666666667,0.94033597222396,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.19333333333334,0.940811049674884,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.22,0.94128302214043,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.24666666666667,0.941751902572008,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.27333333333333,0.942217703943823,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.3,0.942680439251897,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.32666666666667,0.943140121513095,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.35333333333334,0.943596763764157,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.38,0.944050379060743,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.40666666666667,0.944500980476478,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.43333333333333,0.94494858110201,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.46,0.945393194044079,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.48666666666667,0.945834832424582,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.51333333333334,0.946273509379657,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.54,0.946709238058769,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.56666666666667,0.947142031623803,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.59333333333333,0.947571903248172,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.62,0.947998866115919,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.64666666666667,0.948422933420843,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.67333333333334,0.948844118365617,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.7,0.949262434160927,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.72666666666667,0.949677894024608,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.75333333333333,0.950090511180794,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.78,0.950500298859075,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.80666666666667,0.950907270293657,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.83333333333334,0.951311438722538,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.86,0.95171281738668,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.88666666666667,0.952111419529201,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.91333333333333,0.952507258394565,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.94,0.952900347227786,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.96666666666667,0.953290699273636,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
6.99333333333334,0.953678327775859,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.02,0.954063245976398,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.04666666666667,0.954445467114625,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.07333333333333,0.954825004426583,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.1,0.955201871144227,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.12666666666667,0.955576080494684,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.15333333333334,0.95594764569951,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.18,0.956316579973963,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.20666666666667,0.956682896526276,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.23333333333333,0.957046608556946,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.26,0.957407729258019,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.28666666666667,0.957766271812394,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.31333333333334,0.95812224939313,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.34,0.958475675162754,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.36666666666667,0.95882656227259,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.39333333333333,0.959174923862083,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.42,0.959520773058134,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.44666666666667,0.959864122974449,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.47333333333334,0.960204986710884,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.5,0.960543377352805,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.52666666666667,0.960879307970457,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.55333333333333,0.961212791618331,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.58,0.961543841334548,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.60666666666667,0.961872470140244,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.63333333333334,0.962198691038967,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.66,0.962522517016077,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.68666666666667,0.962843961038156,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.71333333333333,0.963163036052421,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.74,0.963479754986154,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.76666666666667,0.963794130746126,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.79333333333334,0.964106176218036,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.82,0.964415904265959,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.84666666666667,0.964723327731794,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.87333333333333,0.965028459434725,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.9,0.965331312170686,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.92666666666667,0.965631898711834,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.95333333333334,0.96593023180603,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
7.98,0.966226324176322,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
8.00666666666667,0.966520188520444,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
8.03333333333333,0.966811837510313,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
8.06,0.967101283791539,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
8.08666666666667,0.967388539982937,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
8.11333333333333,0.967673618676048,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
8.14,0.967956532434671,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
8.16666666666667,0.968237293794395,"case_B",0.6,0.45,-2.5,2,"case_B
p0=0.60, gamma=0.450, mu=-2.50, sigma=2.00"
