"x","density","gamma","gamma_label","p0"
-3.29333333333333,0.082136987416182,-1.01769180900079,"gamma = -1.018",0.6
-3.28,0.0823212835678383,-1.01769180900079,"gamma = -1.018",0.6
-3.26666666666667,0.0825052155217836,-1.01769180900079,"gamma = -1.018",0.6
-3.25333333333333,0.0826887769742533,-1.01769180900079,"gamma = -1.018",0.6
-3.24,0.0828719615818147,-1.01769180900079,"gamma = -1.018",0.6
-3.22666666666667,0.0830547629610864,-1.01769180900079,"gamma = -1.018",0.6
-3.21333333333333,0.0832371746884553,-1.01769180900079,"gamma = -1.018",0.6
-3.2,0.0834191902997893,-1.01769180900079,"gamma = -1.018",0.6
-3.18666666666667,0.0836008032901476,-1.01769180900079,"gamma = -1.018",0.6
-3.17333333333333,0.0837820071134868,-1.01769180900079,"gamma = -1.018",0.6
-3.16,0.0839627951823634,-1.01769180900079,"gamma = -1.018",0.6
-3.14666666666667,0.0841431608676341,-1.01769180900079,"gamma = -1.018",0.6
-3.13333333333333,0.0843230974981502,-1.01769180900079,"gamma = -1.018",0.6
-3.12,0.0845025983604512,-1.01769180900079,"gamma = -1.018",0.6
-3.10666666666667,0.0846816566984521,-1.01769180900079,"gamma = -1.018",0.6
-3.09333333333333,0.0848602657131287,-1.01769180900079,"gamma = -1.018",0.6
-3.08,0.0850384185621985,-1.01769180900079,"gamma = -1.018",0.6
-3.06666666666667,0.0852161083597983,-1.01769180900079,"gamma = -1.018",0.6
-3.05333333333333,0.0853933281761569,-1.01769180900079,"gamma = -1.018",0.6
-3.04,0.0855700710372652,-1.01769180900079,"gamma = -1.018",0.6
-3.02666666666667,0.0857463299245413,-1.01769180900079,"gamma = -1.018",0.6
-3.01333333333333,0.0859220977744929,-1.01769180900079,"gamma = -1.018",0.6
-3,0.0860973674783738,-1.01769180900079,"gamma = -1.018",0.6
-2.98666666666667,0.0862721318818383,-1.01769180900079,"gamma = -1.018",0.6
-2.97333333333333,0.08644638378459,-1.01769180900079,"gamma = -1.018",0.6
-2.96,0.0866201159400275,-1.01769180900079,"gamma = -1.018",0.6
-2.94666666666667,0.086793321054885,-1.01769180900079,"gamma = -1.018",0.6
-2.93333333333333,0.0869659917888691,-1.01769180900079,"gamma = -1.018",0.6
-2.92,0.0871381207542916,-1.01769180900079,"gamma = -1.018",0.6
-2.90666666666667,0.087309700515697,-1.01769180900079,"gamma = -1.018",0.6
-2.89333333333333,0.0874807235894863,-1.01769180900079,"gamma = -1.018",0.6
-2.88,0.0876511824435366,-1.01769180900079,"gamma = -1.018",0.6
-2.86666666666667,0.0878210694968149,-1.01769180900079,"gamma = -1.018",0.6
-2.85333333333333,0.0879903771189889,-1.01769180900079,"gamma = -1.018",0.6
-2.84,0.0881590976300319,-1.01769180900079,"gamma = -1.018",0.6
-2.82666666666667,0.0883272232998238,-1.01769180900079,"gamma = -1.018",0.6
-2.81333333333333,0.0884947463477474,-1.01769180900079,"gamma = -1.018",0.6
-2.8,0.0886616589422787,-1.01769180900079,"gamma = -1.018",0.6
-2.78666666666667,0.0888279532005741,-1.01769180900079,"gamma = -1.018",0.6
-2.77333333333333,0.0889936211880517,-1.01769180900079,"gamma = -1.018",0.6
-2.76,0.0891586549179673,-1.01769180900079,"gamma = -1.018",0.6
-2.74666666666667,0.0893230463509866,-1.01769180900079,"gamma = -1.018",0.6
-2.73333333333333,0.089486787394751,-1.01769180900079,"gamma = -1.018",0.6
-2.72,0.0896498699034391,-1.01769180900079,"gamma = -1.018",0.6
-2.70666666666667,0.0898122856773227,-1.01769180900079,"gamma = -1.018",0.6
-2.69333333333333,0.0899740264623178,-1.01769180900079,"gamma = -1.018",0.6
-2.68,0.09013508394953,-1.01769180900079,"gamma = -1.018",0.6
-2.66666666666667,0.0902954497747944,-1.01769180900079,"gamma = -1.018",0.6
-2.65333333333333,0.0904551155182105,-1.01769180900079,"gamma = -1.018",0.6
-2.64,0.0906140727036717,-1.01769180900079,"gamma = -1.018",0.6
-2.62666666666667,0.0907723127983881,-1.01769180900079,"gamma = -1.018",0.6
-2.61333333333333,0.0909298272124054,-1.01769180900079,"gamma = -1.018",0.6
-2.6,0.0910866072981168,-1.01769180900079,"gamma = -1.018",0.6
-2.58666666666667,0.0912426443497694,-1.01769180900079,"gamma = -1.018",0.6
-2.57333333333333,0.0913979296029655,-1.01769180900079,"gamma = -1.018",0.6
-2.56,0.0915524542341569,-1.01769180900079,"gamma = -1.018",0.6
-2.54666666666667,0.0917062093601342,-1.01769180900079,"gamma = -1.018",0.6
-2.53333333333333,0.0918591860375095,-1.01769180900079,"gamma = -1.018",0.6
-2.52,0.0920113752621934,-1.01769180900079,"gamma = -1.018",0.6
-2.50666666666667,0.0921627679688657,-1.01769180900079,"gamma = -1.018",0.6
-2.49333333333333,0.0923133550304394,-1.01769180900079,"gamma = -1.018",0.6
-2.48,0.0924631272575198,-1.01769180900079,"gamma = -1.018",0.6
-2.46666666666667,0.0926120753978551,-1.01769180900079,"gamma = -1.018",0.6
-2.45333333333333,0.0927601901357827,-1.01769180900079,"gamma = -1.018",0.6
-2.44,0.0929074620916678,-1.01769180900079,"gamma = -1.018",0.6
-2.42666666666667,0.0930538818213356,-1.01769180900079,"gamma = -1.018",0.6
-2.41333333333333,0.093199439815497,-1.01769180900079,"gamma = -1.018",0.6
-2.4,0.0933441264991673,-1.01769180900079,"gamma = -1.018",0.6
-2.38666666666667,0.0934879322310788,-1.01769180900079,"gamma = -1.018",0.6
-2.37333333333333,0.0936308473030859,-1.01769180900079,"gamma = -1.018",0.6
-2.36,0.0937728619395628,-1.01769180900079,"gamma = -1.018",0.6
-2.34666666666667,0.0939139662967955,-1.01769180900079,"gamma = -1.018",0.6
-2.33333333333333,0.0940541504623657,-1.01769180900079,"gamma = -1.018",0.6
-2.32,0.0941934044545276,-1.01769180900079,"gamma = -1.018",0.6
-2.30666666666667,0.0943317182215779,-1.01769180900079,"gamma = -1.018",0.6
-2.29333333333333,0.0944690816412179,-1.01769180900079,"gamma = -1.018",0.6
-2.28,0.0946054845199088,-1.01769180900079,"gamma = -1.018",0.6
-2.26666666666667,0.0947409165922185,-1.01769180900079,"gamma = -1.018",0.6
-2.25333333333333,0.0948753675201623,-1.01769180900079,"gamma = -1.018",0.6
-2.24,0.0950088268925342,-1.01769180900079,"gamma = -1.018",0.6
-2.22666666666667,0.0951412842242319,-1.01769180900079,"gamma = -1.018",0.6
-2.21333333333333,0.0952727289555731,-1.01769180900079,"gamma = -1.018",0.6
-2.2,0.0954031504516044,-1.01769180900079,"gamma = -1.018",0.6
-2.18666666666667,0.0955325380014015,-1.01769180900079,"gamma = -1.018",0.6
-2.17333333333333,0.0956608808173621,-1.01769180900079,"gamma = -1.018",0.6
-2.16,0.0957881680344902,-1.01769180900079,"gamma = -1.018",0.6
-2.14666666666667,0.0959143887096717,-1.01769180900079,"gamma = -1.018",0.6
-2.13333333333333,0.0960395318209426,-1.01769180900079,"gamma = -1.018",0.6
-2.12,0.0961635862667482,-1.01769180900079,"gamma = -1.018",0.6
-2.10666666666667,0.0962865408651934,-1.01769180900079,"gamma = -1.018",0.6
-2.09333333333333,0.0964083843532846,-1.01769180900079,"gamma = -1.018",0.6
-2.08,0.0965291053861638,-1.01769180900079,"gamma = -1.018",0.6
-2.06666666666667,0.0966486925363322,-1.01769180900079,"gamma = -1.018",0.6
-2.05333333333333,0.0967671342928659,-1.01769180900079,"gamma = -1.018",0.6
-2.04,0.0968844190606225,-1.01769180900079,"gamma = -1.018",0.6
-2.02666666666667,0.0970005351594386,-1.01769180900079,"gamma = -1.018",0.6
-2.01333333333333,0.0971154708233173,-1.01769180900079,"gamma = -1.018",0.6
-2,0.0972292141996075,-1.01769180900079,"gamma = -1.018",0.6
-1.98666666666667,0.0973417533481732,-1.01769180900079,"gamma = -1.018",0.6
-1.97333333333333,0.0974530762405533,-1.01769180900079,"gamma = -1.018",0.6
-1.96,0.0975631707591115,-1.01769180900079,"gamma = -1.018",0.6
-1.94666666666667,0.0976720246961771,-1.01769180900079,"gamma = -1.018",0.6
-1.93333333333333,0.0977796257531755,-1.01769180900079,"gamma = -1.018",0.6
-1.92,0.0978859615397492,-1.01769180900079,"gamma = -1.018",0.6
-1.90666666666667,0.0979910195728675,-1.01769180900079,"gamma = -1.018",0.6
-1.89333333333333,0.0980947872759277,-1.01769180900079,"gamma = -1.018",0.6
-1.88,0.0981972519778456,-1.01769180900079,"gamma = -1.018",0.6
-1.86666666666667,0.0982984009121343,-1.01769180900079,"gamma = -1.018",0.6
-1.85333333333333,0.0983982212159743,-1.01769180900079,"gamma = -1.018",0.6
-1.84,0.0984966999292717,-1.01769180900079,"gamma = -1.018",0.6
-1.82666666666667,0.0985938239937066,-1.01769180900079,"gamma = -1.018",0.6
-1.81333333333333,0.0986895802517703,-1.01769180900079,"gamma = -1.018",0.6
-1.8,0.0987839554457906,-1.01769180900079,"gamma = -1.018",0.6
-1.78666666666667,0.0988769362169482,-1.01769180900079,"gamma = -1.018",0.6
-1.77333333333333,0.0989685091042798,-1.01769180900079,"gamma = -1.018",0.6
-1.76,0.099058660543671,-1.01769180900079,"gamma = -1.018",0.6
-1.74666666666667,0.0991473768668377,-1.01769180900079,"gamma = -1.018",0.6
-1.73333333333333,0.0992346443002952,-1.01769180900079,"gamma = -1.018",0.6
-1.72,0.0993204489643173,-1.01769180900079,"gamma = -1.018",0.6
-1.70666666666667,0.0994047768718808,-1.01769180900079,"gamma = -1.018",0.6
-1.69333333333333,0.0994876139276017,-1.01769180900079,"gamma = -1.018",0.6
-1.68,0.099568945926656,-1.01769180900079,"gamma = -1.018",0.6
-1.66666666666667,0.0996487585536907,-1.01769180900079,"gamma = -1.018",0.6
-1.65333333333333,0.0997270373817209,-1.01769180900079,"gamma = -1.018",0.6
-1.64,0.0998037678710155,-1.01769180900079,"gamma = -1.018",0.6
-1.62666666666667,0.09987893536797,-1.01769180900079,"gamma = -1.018",0.6
-1.61333333333333,0.0999525251039664,-1.01769180900079,"gamma = -1.018",0.6
-1.6,0.100024522194221,-1.01769180900079,"gamma = -1.018",0.6
-1.58666666666667,0.100094911636616,-1.01769180900079,"gamma = -1.018",0.6
-1.57333333333333,0.100163678310527,-1.01769180900079,"gamma = -1.018",0.6
-1.56,0.100230806975622,-1.01769180900079,"gamma = -1.018",0.6
-1.54666666666667,0.100296282270665,-1.01769180900079,"gamma = -1.018",0.6
-1.53333333333333,0.100360088712289,-1.01769180900079,"gamma = -1.018",0.6
-1.52,0.10042221069377,-1.01769180900079,"gamma = -1.018",0.6
-1.50666666666667,0.100482632483775,-1.01769180900079,"gamma = -1.018",0.6
-1.49333333333333,0.100541338225108,-1.01769180900079,"gamma = -1.018",0.6
-1.48,0.100598311933426,-1.01769180900079,"gamma = -1.018",0.6
-1.46666666666667,0.100653537495961,-1.01769180900079,"gamma = -1.018",0.6
-1.45333333333333,0.100706998670209,-1.01769180900079,"gamma = -1.018",0.6
-1.44,0.100758679082615,-1.01769180900079,"gamma = -1.018",0.6
-1.42666666666667,0.100808562227242,-1.01769180900079,"gamma = -1.018",0.6
-1.41333333333333,0.100856631464419,-1.01769180900079,"gamma = -1.018",0.6
-1.4,0.100902870019385,-1.01769180900079,"gamma = -1.018",0.6
-1.38666666666667,0.100947260980906,-1.01769180900079,"gamma = -1.018",0.6
-1.37333333333333,0.100989787299886,-1.01769180900079,"gamma = -1.018",0.6
-1.36,0.101030431787955,-1.01769180900079,"gamma = -1.018",0.6
-1.34666666666667,0.101069177116049,-1.01769180900079,"gamma = -1.018",0.6
-1.33333333333333,0.101106005812967,-1.01769180900079,"gamma = -1.018",0.6
-1.32,0.101140900263916,-1.01769180900079,"gamma = -1.018",0.6
-1.30666666666667,0.101173842709039,-1.01769180900079,"gamma = -1.018",0.6
-1.29333333333333,0.101204815241929,-1.01769180900079,"gamma = -1.018",0.6
-1.28,0.101233799808121,-1.01769180900079,"gamma = -1.018",0.6
-1.26666666666667,0.101260778203569,-1.01769180900079,"gamma = -1.018",0.6
-1.25333333333333,0.101285732073115,-1.01769180900079,"gamma = -1.018",0.6
-1.24,0.101308642908925,-1.01769180900079,"gamma = -1.018",0.6
-1.22666666666667,0.101329492048922,-1.01769180900079,"gamma = -1.018",0.6
-1.21333333333333,0.101348260675194,-1.01769180900079,"gamma = -1.018",0.6
-1.2,0.101364929812388,-1.01769180900079,"gamma = -1.018",0.6
-1.18666666666667,0.101379480326082,-1.01769180900079,"gamma = -1.018",0.6
-1.17333333333333,0.101391892921144,-1.01769180900079,"gamma = -1.018",0.6
-1.16,0.101402148140071,-1.01769180900079,"gamma = -1.018",0.6
-1.14666666666667,0.101410226361307,-1.01769180900079,"gamma = -1.018",0.6
-1.13333333333333,0.101416107797548,-1.01769180900079,"gamma = -1.018",0.6
-1.12,0.101419772494022,-1.01769180900079,"gamma = -1.018",0.6
-1.10666666666667,0.101421200326756,-1.01769180900079,"gamma = -1.018",0.6
-1.09333333333333,0.10142037100082,-1.01769180900079,"gamma = -1.018",0.6
-1.08,0.101417264048555,-1.01769180900079,"gamma = -1.018",0.6
-1.06666666666667,0.101411858827774,-1.01769180900079,"gamma = -1.018",0.6
-1.05333333333333,0.101404134519954,-1.01769180900079,"gamma = -1.018",0.6
-1.04,0.101394070128404,-1.01769180900079,"gamma = -1.018",0.6
-1.02666666666667,0.101381644476405,-1.01769180900079,"gamma = -1.018",0.6
-1.01333333333333,0.101366836205343,-1.01769180900079,"gamma = -1.018",0.6
-0.999999999999999,0.101349623772813,-1.01769180900079,"gamma = -1.018",0.6
-0.986666666666666,0.101329985450704,-1.01769180900079,"gamma = -1.018",0.6
-0.973333333333333,0.101307899323261,-1.01769180900079,"gamma = -1.018",0.6
-0.96,0.101283343285134,-1.01769180900079,"gamma = -1.018",0.6
-0.946666666666666,0.101256295039393,-1.01769180900079,"gamma = -1.018",0.6
-0.933333333333333,0.101226732095534,-1.01769180900079,"gamma = -1.018",0.6
-0.92,0.101194631767454,-1.01769180900079,"gamma = -1.018",0.6
-0.906666666666666,0.101159971171408,-1.01769180900079,"gamma = -1.018",0.6
-0.893333333333333,0.101122727223942,-1.01769180900079,"gamma = -1.018",0.6
-0.88,0.101082876639809,-1.01769180900079,"gamma = -1.018",0.6
-0.866666666666666,0.101040395929851,-1.01769180900079,"gamma = -1.018",0.6
-0.853333333333333,0.100995261398871,-1.01769180900079,"gamma = -1.018",0.6
-0.84,0.100947449143471,-1.01769180900079,"gamma = -1.018",0.6
-0.826666666666666,0.100896935049874,-1.01769180900079,"gamma = -1.018",0.6
-0.813333333333333,0.100843694791718,-1.01769180900079,"gamma = -1.018",0.6
-0.8,0.100787703827828,-1.01769180900079,"gamma = -1.018",0.6
-0.786666666666666,0.100728937399964,-1.01769180900079,"gamma = -1.018",0.6
-0.773333333333333,0.100667370530541,-1.01769180900079,"gamma = -1.018",0.6
-0.76,0.100602978020331,-1.01769180900079,"gamma = -1.018",0.6
-0.746666666666666,0.100535734446134,-1.01769180900079,"gamma = -1.018",0.6
-0.733333333333333,0.100465614158426,-1.01769180900079,"gamma = -1.018",0.6
-0.72,0.100392591278981,-1.01769180900079,"gamma = -1.018",0.6
-0.706666666666666,0.100316639698471,-1.01769180900079,"gamma = -1.018",0.6
-0.693333333333332,0.100237733074031,-1.01769180900079,"gamma = -1.018",0.6
-0.68,0.10015584482681,-1.01769180900079,"gamma = -1.018",0.6
-0.666666666666666,0.100070948139483,-1.01769180900079,"gamma = -1.018",0.6
-0.653333333333332,0.099983015953747,-1.01769180900079,"gamma = -1.018",0.6
-0.64,0.0998920209677818,-1.01769180900079,"gamma = -1.018",0.6
-0.626666666666666,0.0997979356336883,-1.01769180900079,"gamma = -1.018",0.6
-0.613333333333333,0.0997007321548968,-1.01769180900079,"gamma = -1.018",0.6
-0.6,0.0996003824835485,-1.01769180900079,"gamma = -1.018",0.6
-0.586666666666666,0.0994968583178477,-1.01769180900079,"gamma = -1.018",0.6
-0.573333333333333,0.0993901310993871,-1.01769180900079,"gamma = -1.018",0.6
-0.56,0.0992801720104425,-1.01769180900079,"gamma = -1.018",0.6
-0.546666666666666,0.0991669519712397,-1.01769180900079,"gamma = -1.018",0.6
-0.533333333333333,0.099050441637191,-1.01769180900079,"gamma = -1.018",0.6
-0.52,0.0989306113961031,-1.01769180900079,"gamma = -1.018",0.6
-0.506666666666666,0.0988074313653539,-1.01769180900079,"gamma = -1.018",0.6
-0.493333333333333,0.0986808713890395,-1.01769180900079,"gamma = -1.018",0.6
-0.48,0.0985509010350905,-1.01769180900079,"gamma = -1.018",0.6
-0.466666666666666,0.0984174895923576,-1.01769180900079,"gamma = -1.018",0.6
-0.453333333333333,0.0982806060676653,-1.01769180900079,"gamma = -1.018",0.6
-0.44,0.0981402191828345,-1.01769180900079,"gamma = -1.018",0.6
-0.426666666666666,0.0979962973716729,-1.01769180900079,"gamma = -1.018",0.6
-0.413333333333333,0.0978488087769336,-1.01769180900079,"gamma = -1.018",0.6
-0.399999999999999,0.0976977212472404,-1.01769180900079,"gamma = -1.018",0.6
-0.386666666666666,0.0975430023339807,-1.01769180900079,"gamma = -1.018",0.6
-0.373333333333333,0.0973846192881653,-1.01769180900079,"gamma = -1.018",0.6
-0.359999999999999,0.0972225390572536,-1.01769180900079,"gamma = -1.018",0.6
-0.346666666666666,0.0970567282819467,-1.01769180900079,"gamma = -1.018",0.6
-0.333333333333333,0.0968871532929435,-1.01769180900079,"gamma = -1.018",0.6
-0.319999999999999,0.0967137801076651,-1.01769180900079,"gamma = -1.018",0.6
-0.306666666666666,0.0965365744269422,-1.01769180900079,"gamma = -1.018",0.6
-0.293333333333333,0.0963555016316678,-1.01769180900079,"gamma = -1.018",0.6
-0.279999999999999,0.0961705267794138,-1.01769180900079,"gamma = -1.018",0.6
-0.266666666666667,0.0959816146010125,-1.01769180900079,"gamma = -1.018",0.6
-0.253333333333333,0.0957887294971001,-1.01769180900079,"gamma = -1.018",0.6
-0.239999999999999,0.095591835534625,-1.01769180900079,"gamma = -1.018",0.6
-0.226666666666667,0.0953908964433173,-1.01769180900079,"gamma = -1.018",0.6
-0.213333333333333,0.0951858756121219,-1.01769180900079,"gamma = -1.018",0.6
-0.199999999999999,0.0949767360855932,-1.01769180900079,"gamma = -1.018",0.6
-0.186666666666667,0.0947634405602512,-1.01769180900079,"gamma = -1.018",0.6
-0.173333333333333,0.0945459513808988,-1.01769180900079,"gamma = -1.018",0.6
-0.159999999999999,0.0943242305369005,-1.01769180900079,"gamma = -1.018",0.6
-0.146666666666667,0.0940982396584212,-1.01769180900079,"gamma = -1.018",0.6
-0.133333333333333,0.0938679400126241,-1.01769180900079,"gamma = -1.018",0.6
-0.119999999999999,0.09363329249983,-1.01769180900079,"gamma = -1.018",0.6
-0.106666666666666,0.0933942576496346,-1.01769180900079,"gamma = -1.018",0.6
-0.0933333333333328,0.0931507956169847,-1.01769180900079,"gamma = -1.018",0.6
-0.0799999999999992,0.0929028661782124,-1.01769180900079,"gamma = -1.018",0.6
-0.0666666666666664,0.0926504287270285,-1.01769180900079,"gamma = -1.018",0.6
-0.0533333333333328,0.0923934422704719,-1.01769180900079,"gamma = -1.018",0.6
-0.0399999999999991,0.0921318654248172,-1.01769180900079,"gamma = -1.018",0.6
-0.0266666666666664,0.0918656564114375,-1.01769180900079,"gamma = -1.018",0.6
-0.0133333333333328,0.0915947730526252,-1.01769180900079,"gamma = -1.018",0.6
0,0.0913191727673673,-1.01769180900079,"gamma = -1.018",0.6
0.0133333333333336,0.0910416223657311,-1.01769180900079,"gamma = -1.018",0.6
0.0266666666666673,0.0907649155353092,-1.01769180900079,"gamma = -1.018",0.6
0.0400000000000009,0.0904890497121981,-1.01769180900079,"gamma = -1.018",0.6
0.0533333333333346,0.0902140223402871,-1.01769180900079,"gamma = -1.018",0.6
0.0666666666666664,0.0899398308712345,-1.01769180900079,"gamma = -1.018",0.6
0.0800000000000001,0.0896664727644436,-1.01769180900079,"gamma = -1.018",0.6
0.0933333333333337,0.0893939454870397,-1.01769180900079,"gamma = -1.018",0.6
0.106666666666667,0.0891222465138463,-1.01769180900079,"gamma = -1.018",0.6
0.120000000000001,0.0888513733273617,-1.01769180900079,"gamma = -1.018",0.6
0.133333333333335,0.0885813234177359,-1.01769180900079,"gamma = -1.018",0.6
0.146666666666667,0.0883120942827471,-1.01769180900079,"gamma = -1.018",0.6
0.16,0.0880436834277786,-1.01769180900079,"gamma = -1.018",0.6
0.173333333333334,0.0877760883657958,-1.01769180900079,"gamma = -1.018",0.6
0.186666666666667,0.0875093066173229,-1.01769180900079,"gamma = -1.018",0.6
0.200000000000001,0.0872433357104203,-1.01769180900079,"gamma = -1.018",0.6
0.213333333333335,0.0869781731806612,-1.01769180900079,"gamma = -1.018",0.6
0.226666666666667,0.0867138165711093,-1.01769180900079,"gamma = -1.018",0.6
0.24,0.0864502634322955,-1.01769180900079,"gamma = -1.018",0.6
0.253333333333334,0.0861875113221958,-1.01769180900079,"gamma = -1.018",0.6
0.266666666666667,0.0859255578062082,-1.01769180900079,"gamma = -1.018",0.6
0.280000000000001,0.0856644004571302,-1.01769180900079,"gamma = -1.018",0.6
0.293333333333333,0.0854040368551366,-1.01769180900079,"gamma = -1.018",0.6
0.306666666666667,0.0851444645877566,-1.01769180900079,"gamma = -1.018",0.6
